tstamp,item,correct,actual,grade,totalGrade,maxGrade
"1518717380386","18","17","17",1,3,15
"1518717380386","19","29","49",0,3,15
"1518717380386","20","15,21",",",0,3,15
"1518717380386","21","14","",0,3,15
"1518717380386","22","3","",0,3,15
"1518717380386","23","14","",0,3,15
"1518717380386","24","b","",0,3,15
"1518717380386","25","29","",0,3,15
"1518717380386","26","a","",0,3,15
"1518717380386","27","23","",0,3,15
"1518717380386","28","62","",0,3,15
"1518717380386","29","17","",0,3,15
"1518717380386","30","6","",0,3,15
"1518717548575","1","13","13",1,1,15
"1518717548575","2","302","150",0,1,15
"1518717548575","3","4","",0,1,15
"1518717548575","4","a,b",",",0,1,15
"1518717548575","5","c","",0,1,15
"1518717548575","6","b","",0,1,15
"1518717548575","7","8","",0,1,15
"1518717548575","8","366","",0,1,15
"1518717548575","9","b","",0,1,15
"1518717548575","10","103","",0,1,15
"1518717548575","11","9","",0,1,15
"1518717548575","12","5","",0,1,15
"1518717548575","13","110","",0,1,15
"1518717548575","14","a","",0,1,15
"1518717548575","15","a","",0,1,15
"1518717606945","1","13","",0,1,15
"1518717606945","2","302","",0,1,15
"1518717606945","3","4","",0,1,15
"1518717606945","4","a,b","a,b",1,1,15
"1518717606945","5","c","",0,1,15
"1518717606945","6","b","",0,1,15
"1518717606945","7","8","",0,1,15
"1518717606945","8","366","",0,1,15
"1518717606945","9","b","",0,1,15
"1518717606945","10","103","",0,1,15
"1518717606945","11","9","",0,1,15
"1518717606945","12","5","",0,1,15
"1518717606945","13","110","",0,1,15
"1518717606945","14","a","",0,1,15
"1518717606945","15","a","",0,1,15
"1518717888051","16","a","a",1,9,15
"1518717888051","17","b","b",1,9,15
"1518717888051","18","17","17",1,9,15
"1518717888051","19","29","29",1,9,15
"1518717888051","20","15,21","15,21",1,9,15
"1518717888051","21","14","14",1,9,15
"1518717888051","22","3","20",0,9,15
"1518717888051","23","14","10",0,9,15
"1518717888051","24","b","c",0,9,15
"1518717888051","25","29","29",1,9,15
"1518717888051","26","a","a",1,9,15
"1518717888051","27","23","6",0,9,15
"1518717888051","28","62","101",0,9,15
"1518717888051","29","17","24",0,9,15
"1518717888051","30","6","6",1,9,15
"1518717933572","1","13","",0,1,15
"1518717933572","2","302","",0,1,15
"1518717933572","3","4","",0,1,15
"1518717933572","4","a,b",",",0,1,15
"1518717933572","5","c","c",1,1,15
"1518717933572","6","b","",0,1,15
"1518717933572","7","8","",0,1,15
"1518717933572","8","366","",0,1,15
"1518717933572","9","b","",0,1,15
"1518717933572","10","103","",0,1,15
"1518717933572","11","9","",0,1,15
"1518717933572","12","5","",0,1,15
"1518717933572","13","110","",0,1,15
"1518717933572","14","a","",0,1,15
"1518717933572","15","a","",0,1,15
"1518718009744","10","103","1",0,1,10
"1518718009744","3","4","4",1,1,10
"1518718009744","24","b","a",0,1,10
"1518718009744","25","29","2",0,1,10
"1518718009744","31","106","32",0,1,10
"1518718009744","37","b","",0,1,10
"1518718009744","48","41","",0,1,10
"1518718009744","46","16","",0,1,10
"1518718009744","65","4","",0,1,10
"1518718009744","67","68","",0,1,10
"1518718044937","1","13","",0,1,15
"1518718044937","2","302","",0,1,15
"1518718044937","3","4","",0,1,15
"1518718044937","4","a,b",",",0,1,15
"1518718044937","5","c","",0,1,15
"1518718044937","6","b","b",1,1,15
"1518718044937","7","8","",0,1,15
"1518718044937","8","366","",0,1,15
"1518718044937","9","b","",0,1,15
"1518718044937","10","103","",0,1,15
"1518718044937","11","9","",0,1,15
"1518718044937","12","5","",0,1,15
"1518718044937","13","110","",0,1,15
"1518718044937","14","a","",0,1,15
"1518718044937","15","a","",0,1,15
"1518718095545","1","13","13",1,11,15
"1518718095545","2","302","302",1,11,15
"1518718095545","3","4","4",1,11,15
"1518718095545","4","a,b","a,b",1,11,15
"1518718095545","5","c","c",1,11,15
"1518718095545","6","b","b",1,11,15
"1518718095545","7","8","8",1,11,15
"1518718095545","8","366","366",1,11,15
"1518718095545","9","b","b",1,11,15
"1518718095545","10","103","202",0,11,15
"1518718095545","11","9","7",0,11,15
"1518718095545","12","5","6",0,11,15
"1518718095545","13","110","110",1,11,15
"1518718095545","14","a","a",1,11,15
"1518718095545","15","a","c",0,11,15
"1518718118623","1","13","",0,0,15
"1518718118623","2","302","",0,0,15
"1518718118623","3","4","",0,0,15
"1518718118623","4","a,b",",",0,0,15
"1518718118623","5","c","",0,0,15
"1518718118623","6","b","",0,0,15
"1518718118623","7","8","15",0,0,15
"1518718118623","8","366","",0,0,15
"1518718118623","9","b","",0,0,15
"1518718118623","10","103","",0,0,15
"1518718118623","11","9","",0,0,15
"1518718118623","12","5","",0,0,15
"1518718118623","13","110","",0,0,15
"1518718118623","14","a","",0,0,15
"1518718118623","15","a","",0,0,15
"1518718211891","1","13","13",1,1,15
"1518718211891","2","302","",0,1,15
"1518718211891","3","4","3",0,1,15
"1518718211891","4","a,b",",",0,1,15
"1518718211891","5","c","",0,1,15
"1518718211891","6","b","",0,1,15
"1518718211891","7","8","",0,1,15
"1518718211891","8","366","",0,1,15
"1518718211891","9","b","",0,1,15
"1518718211891","10","103","",0,1,15
"1518718211891","11","9","",0,1,15
"1518718211891","12","5","",0,1,15
"1518718211891","13","110","",0,1,15
"1518718211891","14","a","",0,1,15
"1518718211891","15","a","",0,1,15
"1518718301262","1","13","",0,0,15
"1518718301262","2","302","",0,0,15
"1518718301262","3","4","",0,0,15
"1518718301262","4","a,b",",",0,0,15
"1518718301262","5","c","",0,0,15
"1518718301262","6","b","",0,0,15
"1518718301262","7","8","",0,0,15
"1518718301262","8","366","",0,0,15
"1518718301262","9","b","",0,0,15
"1518718301262","10","103","",0,0,15
"1518718301262","11","9","",0,0,15
"1518718301262","12","5","",0,0,15
"1518718301262","13","110","",0,0,15
"1518718301262","14","a","",0,0,15
"1518718301262","15","a","",0,0,15
"1518718336300","1","13","",0,0,15
"1518718336300","2","302","",0,0,15
"1518718336300","3","4","",0,0,15
"1518718336300","4","a,b",",",0,0,15
"1518718336300","5","c","",0,0,15
"1518718336300","6","b","",0,0,15
"1518718336300","7","8","",0,0,15
"1518718336300","8","366","",0,0,15
"1518718336300","9","b","",0,0,15
"1518718336300","10","103","",0,0,15
"1518718336300","11","9","",0,0,15
"1518718336300","12","5","",0,0,15
"1518718336300","13","110","",0,0,15
"1518718336300","14","a","",0,0,15
"1518718336300","15","a","",0,0,15
"1518718355251","1","13","21",0,0,15
"1518718355251","2","302","",0,0,15
"1518718355251","3","4","",0,0,15
"1518718355251","4","a,b",",",0,0,15
"1518718355251","5","c","",0,0,15
"1518718355251","6","b","",0,0,15
"1518718355251","7","8","",0,0,15
"1518718355251","8","366","",0,0,15
"1518718355251","9","b","",0,0,15
"1518718355251","10","103","",0,0,15
"1518718355251","11","9","",0,0,15
"1518718355251","12","5","",0,0,15
"1518718355251","13","110","",0,0,15
"1518718355251","14","a","",0,0,15
"1518718355251","15","a","",0,0,15
"1518718434591","1","13","",0,0,15
"1518718434591","2","302","",0,0,15
"1518718434591","3","4","",0,0,15
"1518718434591","4","a,b",",",0,0,15
"1518718434591","5","c","",0,0,15
"1518718434591","6","b","",0,0,15
"1518718434591","7","8","",0,0,15
"1518718434591","8","366","",0,0,15
"1518718434591","9","b","",0,0,15
"1518718434591","10","103","",0,0,15
"1518718434591","11","9","",0,0,15
"1518718434591","12","5","",0,0,15
"1518718434591","13","110","",0,0,15
"1518718434591","14","a","",0,0,15
"1518718434591","15","a","",0,0,15
"1518718436078","1","13","",0,0,15
"1518718436078","2","302","",0,0,15
"1518718436078","3","4","",0,0,15
"1518718436078","4","a,b",",",0,0,15
"1518718436078","5","c","",0,0,15
"1518718436078","6","b","",0,0,15
"1518718436078","7","8","",0,0,15
"1518718436078","8","366","32",0,0,15
"1518718436078","9","b","",0,0,15
"1518718436078","10","103","",0,0,15
"1518718436078","11","9","",0,0,15
"1518718436078","12","5","",0,0,15
"1518718436078","13","110","",0,0,15
"1518718436078","14","a","",0,0,15
"1518718436078","15","a","",0,0,15
"1518718600486","1","13","2",0,0,15
"1518718600486","2","302","",0,0,15
"1518718600486","3","4","",0,0,15
"1518718600486","4","a,b",",",0,0,15
"1518718600486","5","c","",0,0,15
"1518718600486","6","b","",0,0,15
"1518718600486","7","8","",0,0,15
"1518718600486","8","366","",0,0,15
"1518718600486","9","b","",0,0,15
"1518718600486","10","103","",0,0,15
"1518718600486","11","9","",0,0,15
"1518718600486","12","5","",0,0,15
"1518718600486","13","110","",0,0,15
"1518718600486","14","a","",0,0,15
"1518718600486","15","a","",0,0,15
"1518718648021","1","13","",0,1,15
"1518718648021","2","302","",0,1,15
"1518718648021","3","4","4",1,1,15
"1518718648021","4","a,b",",",0,1,15
"1518718648021","5","c","",0,1,15
"1518718648021","6","b","",0,1,15
"1518718648021","7","8","",0,1,15
"1518718648021","8","366","",0,1,15
"1518718648021","9","b","",0,1,15
"1518718648021","10","103","",0,1,15
"1518718648021","11","9","",0,1,15
"1518718648021","12","5","",0,1,15
"1518718648021","13","110","",0,1,15
"1518718648021","14","a","",0,1,15
"1518718648021","15","a","",0,1,15
"1518718731059","1","13","",0,1,15
"1518718731059","2","302","",0,1,15
"1518718731059","3","4","",0,1,15
"1518718731059","4","a,b",",",0,1,15
"1518718731059","5","c","",0,1,15
"1518718731059","6","b","",0,1,15
"1518718731059","7","8","",0,1,15
"1518718731059","8","366","",0,1,15
"1518718731059","9","b","b",1,1,15
"1518718731059","10","103","",0,1,15
"1518718731059","11","9","",0,1,15
"1518718731059","12","5","",0,1,15
"1518718731059","13","110","",0,1,15
"1518718731059","14","a","",0,1,15
"1518718731059","15","a","",0,1,15
"1518718806225","1","13","",0,0,15
"1518718806225","2","302","",0,0,15
"1518718806225","3","4","",0,0,15
"1518718806225","4","a,b",",",0,0,15
"1518718806225","5","c","",0,0,15
"1518718806225","6","b","",0,0,15
"1518718806225","7","8","",0,0,15
"1518718806225","8","366","",0,0,15
"1518718806225","9","b","",0,0,15
"1518718806225","10","103","",0,0,15
"1518718806225","11","9","",0,0,15
"1518718806225","12","5","",0,0,15
"1518718806225","13","110","",0,0,15
"1518718806225","14","a","",0,0,15
"1518718806225","15","a","",0,0,15
"1518718868683","1","13","",0,0,15
"1518718868683","2","302","",0,0,15
"1518718868683","3","4","",0,0,15
"1518718868683","4","a,b",",",0,0,15
"1518718868683","5","c","",0,0,15
"1518718868683","6","b","",0,0,15
"1518718868683","7","8","",0,0,15
"1518718868683","8","366","",0,0,15
"1518718868683","9","b","",0,0,15
"1518718868683","10","103","202",0,0,15
"1518718868683","11","9","",0,0,15
"1518718868683","12","5","",0,0,15
"1518718868683","13","110","",0,0,15
"1518718868683","14","a","",0,0,15
"1518718868683","15","a","",0,0,15
"1518718945073","1","13","13",1,1,15
"1518718945073","2","302","",0,1,15
"1518718945073","3","4","",0,1,15
"1518718945073","4","a,b",",",0,1,15
"1518718945073","5","c","",0,1,15
"1518718945073","6","b","",0,1,15
"1518718945073","7","8","",0,1,15
"1518718945073","8","366","",0,1,15
"1518718945073","9","b","",0,1,15
"1518718945073","10","103","",0,1,15
"1518718945073","11","9","",0,1,15
"1518718945073","12","5","",0,1,15
"1518718945073","13","110","",0,1,15
"1518718945073","14","a","",0,1,15
"1518718945073","15","a","",0,1,15
"1518719065465","16","a","a",1,3,15
"1518719065465","17","b","b",1,3,15
"1518719065465","18","17","24",0,3,15
"1518719065465","19","29","29",1,3,15
"1518719065465","20","15,21",",",0,3,15
"1518719065465","21","14","",0,3,15
"1518719065465","22","3","",0,3,15
"1518719065465","23","14","",0,3,15
"1518719065465","24","b","",0,3,15
"1518719065465","25","29","",0,3,15
"1518719065465","26","a","",0,3,15
"1518719065465","27","23","",0,3,15
"1518719065465","28","62","",0,3,15
"1518719065465","29","17","",0,3,15
"1518719065465","30","6","",0,3,15
"1518719096646","1","13","13",1,1,15
"1518719096646","2","302","",0,1,15
"1518719096646","3","4","",0,1,15
"1518719096646","4","a,b",",",0,1,15
"1518719096646","5","c","",0,1,15
"1518719096646","6","b","",0,1,15
"1518719096646","7","8","",0,1,15
"1518719096646","8","366","",0,1,15
"1518719096646","9","b","",0,1,15
"1518719096646","10","103","",0,1,15
"1518719096646","11","9","",0,1,15
"1518719096646","12","5","",0,1,15
"1518719096646","13","110","",0,1,15
"1518719096646","14","a","",0,1,15
"1518719096646","15","a","",0,1,15
"1518719109359","1","13","13",1,1,15
"1518719109359","2","302","",0,1,15
"1518719109359","3","4","",0,1,15
"1518719109359","4","a,b",",",0,1,15
"1518719109359","5","c","",0,1,15
"1518719109359","6","b","",0,1,15
"1518719109359","7","8","",0,1,15
"1518719109359","8","366","",0,1,15
"1518719109359","9","b","",0,1,15
"1518719109359","10","103","",0,1,15
"1518719109359","11","9","",0,1,15
"1518719109359","12","5","",0,1,15
"1518719109359","13","110","",0,1,15
"1518719109359","14","a","",0,1,15
"1518719109359","15","a","",0,1,15
"1518719133095","1","13","13",1,1,15
"1518719133095","2","302","",0,1,15
"1518719133095","3","4","",0,1,15
"1518719133095","4","a,b",",",0,1,15
"1518719133095","5","c","",0,1,15
"1518719133095","6","b","",0,1,15
"1518719133095","7","8","",0,1,15
"1518719133095","8","366","",0,1,15
"1518719133095","9","b","",0,1,15
"1518719133095","10","103","",0,1,15
"1518719133095","11","9","",0,1,15
"1518719133095","12","5","",0,1,15
"1518719133095","13","110","",0,1,15
"1518719133095","14","a","",0,1,15
"1518719133095","15","a","",0,1,15
"1518719154992","1","13","13",1,1,15
"1518719154992","2","302","7",0,1,15
"1518719154992","3","4","",0,1,15
"1518719154992","4","a,b",",",0,1,15
"1518719154992","5","c","",0,1,15
"1518719154992","6","b","",0,1,15
"1518719154992","7","8","",0,1,15
"1518719154992","8","366","",0,1,15
"1518719154992","9","b","",0,1,15
"1518719154992","10","103","",0,1,15
"1518719154992","11","9","",0,1,15
"1518719154992","12","5","",0,1,15
"1518719154992","13","110","",0,1,15
"1518719154992","14","a","",0,1,15
"1518719154992","15","a","",0,1,15
"1518719173588","1","13","13",1,1,15
"1518719173588","2","302","",0,1,15
"1518719173588","3","4","",0,1,15
"1518719173588","4","a,b",",",0,1,15
"1518719173588","5","c","",0,1,15
"1518719173588","6","b","",0,1,15
"1518719173588","7","8","",0,1,15
"1518719173588","8","366","",0,1,15
"1518719173588","9","b","",0,1,15
"1518719173588","10","103","",0,1,15
"1518719173588","11","9","",0,1,15
"1518719173588","12","5","",0,1,15
"1518719173588","13","110","",0,1,15
"1518719173588","14","a","",0,1,15
"1518719173588","15","a","",0,1,15
"1518719195854","1","13","13",1,10,15
"1518719195854","2","302","",0,10,15
"1518719195854","3","4","4",1,10,15
"1518719195854","4","a,b",",",0,10,15
"1518719195854","5","c","c",1,10,15
"1518719195854","6","b","b",1,10,15
"1518719195854","7","8","",0,10,15
"1518719195854","8","366","366",1,10,15
"1518719195854","9","b","b",1,10,15
"1518719195854","10","103","103",1,10,15
"1518719195854","11","9","9",1,10,15
"1518719195854","12","5","5",1,10,15
"1518719195854","13","110","",0,10,15
"1518719195854","14","a","a",1,10,15
"1518719195854","15","a","",0,10,15
"1518719200049","1","13","13",1,1,15
"1518719200049","2","302","",0,1,15
"1518719200049","3","4","",0,1,15
"1518719200049","4","a,b",",",0,1,15
"1518719200049","5","c","",0,1,15
"1518719200049","6","b","",0,1,15
"1518719200049","7","8","",0,1,15
"1518719200049","8","366","",0,1,15
"1518719200049","9","b","",0,1,15
"1518719200049","10","103","",0,1,15
"1518719200049","11","9","",0,1,15
"1518719200049","12","5","",0,1,15
"1518719200049","13","110","",0,1,15
"1518719200049","14","a","",0,1,15
"1518719200049","15","a","",0,1,15
"1518719222302","1","13","13",1,1,15
"1518719222302","2","302","7",0,1,15
"1518719222302","3","4","",0,1,15
"1518719222302","4","a,b",",",0,1,15
"1518719222302","5","c","",0,1,15
"1518719222302","6","b","",0,1,15
"1518719222302","7","8","",0,1,15
"1518719222302","8","366","",0,1,15
"1518719222302","9","b","",0,1,15
"1518719222302","10","103","",0,1,15
"1518719222302","11","9","",0,1,15
"1518719222302","12","5","",0,1,15
"1518719222302","13","110","",0,1,15
"1518719222302","14","a","",0,1,15
"1518719222302","15","a","",0,1,15
"1518719232158","1","13","13",1,1,15
"1518719232158","2","302","",0,1,15
"1518719232158","3","4","",0,1,15
"1518719232158","4","a,b",",",0,1,15
"1518719232158","5","c","",0,1,15
"1518719232158","6","b","",0,1,15
"1518719232158","7","8","",0,1,15
"1518719232158","8","366","",0,1,15
"1518719232158","9","b","",0,1,15
"1518719232158","10","103","",0,1,15
"1518719232158","11","9","",0,1,15
"1518719232158","12","5","",0,1,15
"1518719232158","13","110","",0,1,15
"1518719232158","14","a","",0,1,15
"1518719232158","15","a","",0,1,15
"1518719242611","1","13","",0,0,15
"1518719242611","2","302","301",0,0,15
"1518719242611","3","4","",0,0,15
"1518719242611","4","a,b",",",0,0,15
"1518719242611","5","c","",0,0,15
"1518719242611","6","b","",0,0,15
"1518719242611","7","8","",0,0,15
"1518719242611","8","366","",0,0,15
"1518719242611","9","b","",0,0,15
"1518719242611","10","103","",0,0,15
"1518719242611","11","9","",0,0,15
"1518719242611","12","5","",0,0,15
"1518719242611","13","110","",0,0,15
"1518719242611","14","a","",0,0,15
"1518719242611","15","a","",0,0,15
"1518719258783","16","a","",0,0,15
"1518719258783","17","b","",0,0,15
"1518719258783","18","17","",0,0,15
"1518719258783","19","29","",0,0,15
"1518719258783","20","15,21",",",0,0,15
"1518719258783","21","14","",0,0,15
"1518719258783","22","3","",0,0,15
"1518719258783","23","14","",0,0,15
"1518719258783","24","b","",0,0,15
"1518719258783","25","29","",0,0,15
"1518719258783","26","a","",0,0,15
"1518719258783","27","23","",0,0,15
"1518719258783","28","62","",0,0,15
"1518719258783","29","17","",0,0,15
"1518719258783","30","6","",0,0,15
"1518719367635","31","106","6",0,0,15
"1518719367635","32","73","",0,0,15
"1518719367635","33","5","",0,0,15
"1518719367635","34","4","",0,0,15
"1518719367635","35","a","",0,0,15
"1518719367635","36","b","",0,0,15
"1518719367635","37","b","",0,0,15
"1518719367635","38","6","",0,0,15
"1518719367635","39","2","",0,0,15
"1518719367635","40","1090","",0,0,15
"1518719367635","41","11","",0,0,15
"1518719367635","42","10","",0,0,15
"1518719367635","43","13","",0,0,15
"1518719367635","44","10,945",",",0,0,15
"1518719367635","45","1023,a",",",0,0,15
